reference_id,paper_id
3209,141706931
3209,26754145
3209,270402020
3209,116783275
3209,446964817
3209,152934099
3209,316630977
3209,182327425
3209,337015122
3209,80791089
3209,457272204
3209,157519768
3209,454629586
3209,11840721
3209,276741638
3209,135086941
3209,382661845
3209,69794856
3209,382636286
3209,209870105
3209,465667186
3209,384726853
3209,381120774
3209,49757720
3209,233860087
3209,112281392
3209,150420021
3209,483885028
3209,199972749
3209,199470465
3209,80820657
3209,196240422
3209,311672143
3209,415047101
3209,108778939
3209,347297484
3209,348483264
3209,348935522
3209,229834694
3209,473422959
3209,470900048
3209,192867836
3209,245049971
3209,204343696
3209,258553331
3209,34772023
3209,482369270
3209,419894989
3209,15307942
3209,41816153
3209,68846727
3209,17057568
3209,132858321
3209,326014693
3209,257254012
3209,394137637
3209,459838268
3209,37871952
3209,118028898
3209,487580882
3209,402768920
3209,295941237
3209,10410073
3209,27353775
3209,147476867
3209,333493308
3209,422094842
3209,493799128
3209,422618217
3209,88550430
3209,48777924
3209,147484117
3209,431111457
3209,463252106
3209,9131609
3209,168347526
3209,476634985
3209,271131293
3209,406831713
3209,235756870
3209,499052120
3209,111673461
3209,140248003
3209,56451147
3209,382255067
3209,121198015
3209,284267577
3209,83928680
3209,496111393
3209,442579869
3209,219735289
3209,227811940
3209,162632929
3209,68619784
3209,342996709
3209,19162864
3209,464489995
3209,9127949
3209,205245817
3209,448168325
3209,53975485
3209,233299546
3209,253982541
3209,108496902
3209,485413865
3209,36984088
3209,46509071
3209,403594837
3209,351025672
3209,321871158
3209,326459219
3209,341193937
3209,277990943
3209,424222364
3209,318360606
3209,335245972
3209,409162785
3209,498194476
3209,40413333
3209,419094626
3209,211003255
3209,422382721
3209,167301019
3209,203295367
3209,368011945
3209,324282488
3209,463393499
3209,396140429
3209,351538073
3209,227353041
3209,239089979
3209,112770800
3209,72735753
3209,316899312
3209,358584424
3209,367277602
3209,335449008
3209,36068371
3209,18472928
3209,373398437
3209,469332119
3209,97010253
3209,345603690
3209,396195798
3209,337998667
3209,200960401
3209,417687626
3209,125440530
3209,301719080
3209,138774784
3209,55429548
3209,111449132
3209,366607052
3209,108159571
3209,210295451
3209,288596255
3209,456931072
3209,476063352
3209,289191789
3209,179920458
3209,254125883
3209,179195136
3209,15353678
3209,290570815
3209,140552055
3209,368147592
3209,374265702
3209,67037905
3209,158984670
3209,127577628
3209,308637254
3209,460415170
3209,113198543
3209,236261456
3209,63535995
3209,13782685
3209,211938916
3209,58176320
3209,438737653
3209,78751874
3209,377655826
3209,489102914
3209,112150077
3209,438742384
3209,42547455
3209,492993217
3209,85742056
3209,194528649
3209,184809389
3209,484987930
3209,162792359
3209,324363853
3209,108803667
3209,122529825
3209,356600490
3209,5943598
3209,291068550
3209,88888767
3209,485715471
3209,146021063
3209,307028626
3209,438551093
3209,230954280
3209,103683107
3209,285954801
3209,304799109
3209,49333724
3209,43899310
3209,39866283
3209,410998198
3209,301114581
3209,102799194
3209,200815468
3209,188862077
3209,195292576
3209,136937849
3209,29904974
3209,10279299
3209,295477144
3209,498878850
3209,470955298
3209,473784553
3209,142577203
3209,82361723
3209,428503428
3209,195127612
3209,171356724
3209,261711486
3209,470226472
3209,248284963
3209,393662078
3209,381294574
3209,422033780
3209,142722528
3209,403787007
3209,380526662
3209,297332661
3209,190797120
3209,117921882
3209,266324181
3209,66633030
3209,206645886
3209,138754976
3209,111167325
3209,391736572
3209,129906504
3209,299012702
3209,347473157
3209,283948134
3209,172877412
3209,236111448
3209,1394803
3209,328955822
3209,257003857
3209,146701664
3209,420606109
3209,477927303
3209,201513250
3209,80653067
3209,316706053
3209,18613409
3209,431657607
3209,266654036
3209,239495183
3209,461167778
3209,153140761
3209,22275047
3209,60605672
3209,399457394
3209,481946823
3209,72777353
3209,183263089
3209,83521337
3209,26952545
3209,221735323
3209,408222541
3209,471433273
3209,122709637
3209,341845027
3209,98556423
3209,160425547
3209,256533865
3209,212389447
3209,168782736
3209,288062545
3209,461530490
3209,121384875
3209,213021386
3209,228431134
3209,95726587
3209,306898860
3209,454331091
3209,188190655
3209,176825971
3209,40004759
3209,421313009
3209,113472528
3209,397763976
3209,337785948
3209,432046355
3209,260161545
3209,497564029
3209,458521331
3209,35764614
3209,271905576
3209,335711640
3209,134695239
3209,151521362
3209,328208597
3209,371032546
3209,111695470
3209,7515584
3209,177974071
3209,483548764
3209,173953601
3209,52814129
3209,76240626
3209,101704758
3209,72284883
3209,352525368
3209,190324751
3209,435413622
3209,276845303
3209,445948825
3209,268781886
3209,14632706
3209,262235126
3209,255113638
3209,190324535
3209,94602325
3209,71138235
3209,351787963
3209,294384923
3209,497584271
3209,241975972
3209,334011767
3209,433443211
3209,466179248
3209,473797471
3209,115765833
3209,495855580
3209,66550526
3209,175889851
3209,286856309
3209,148346132
3209,328814092
3209,293592130
3209,387246693
3209,397727187
3209,339283450
3209,173437420
3209,226723836
3209,43085916
3209,490830936
3209,378976729
3209,372644491
3209,463748253
3209,129946580
3209,269458807
3209,102341564
3209,162739686
3209,129275401
3209,149945323
3209,26539124
3209,170466367
3209,415699525
3209,395150109
3209,328876481
3209,340093648
3209,150071776
3209,96358172
3209,123762544
3209,97483718
3209,379401185
3209,120275284
3209,277067962
3209,391414411
3209,403860051
3209,336240280
3209,274274360
3209,351154890
3209,124405272
3209,243857603
3209,325951335
3209,398820063
3209,109042052
3209,143419061
3209,200303347
3209,281416599
3209,185024808
3209,229301761
3209,423369963
3209,224123038
3209,339663953
3209,1312454
3209,162154387
3209,37011719
3209,7908902
3209,52425734
3209,379940584
3209,162065554
3209,88328873
3209,40625555
3209,440416884
3209,255177538
3209,359680542
3209,461305537
3209,234004262
3209,4699257
3209,498814841
3209,38866314
3209,288105863
3209,95773746
3209,53828876
3209,75104679
3209,489374868
3209,239933017
3209,445056776
3209,340993557
3209,383299090
3209,348760640
3209,381190250
3209,378459339
3209,349606308
3209,33008724
3209,281532029
3209,190566073
3209,265946615
3209,476898424
3209,459932172
3209,26966124
3209,211023413
3209,20365953
3209,168522765
3209,270163079
3209,477795085
3209,72860403
3209,182057091
3209,362230355
3209,455419804
