reference_id,paper_id
438420345,496708805
438420345,274743286
438420345,121424943
438420345,144227249
438420345,488604955
438420345,193775910
438420345,50319112
438420345,247675115
438420345,253131032
438420345,200041692
438420345,403174016
438420345,406282725
438420345,168015745
438420345,28091015
438420345,100455327
438420345,183266949
438420345,402474914
438420345,308550688
438420345,104600488
438420345,317741426
438420345,88847646
438420345,423575525
438420345,380870849
438420345,297810050
438420345,147777612
438420345,262911739
438420345,362585993
438420345,101168070
438420345,218360683
438420345,438581181
438420345,170080973
438420345,43096902
438420345,463488609
438420345,19426083
438420345,129063733
438420345,414720619
438420345,481910416
438420345,125147594
438420345,408825083
438420345,173796011
438420345,122809442
438420345,194001647
438420345,65229234
438420345,181325264
438420345,455369208
438420345,67336113
438420345,396963549
438420345,209863420
438420345,301824048
438420345,250481933
438420345,474091722
438420345,168482813
438420345,9166000
438420345,85449431
438420345,212280415
438420345,330393385
438420345,467822112
438420345,294110197
438420345,375005935
438420345,168973426
438420345,178847144
438420345,467590407
438420345,481441862
438420345,469543723
438420345,334167603
438420345,346343396
438420345,62052458
438420345,157113768
438420345,375020104
438420345,134261893
438420345,180935367
438420345,172716740
438420345,340608903
438420345,447587648
438420345,159165744
438420345,232554075
438420345,343558145
438420345,11126563
438420345,232247758
438420345,468542623
438420345,72503349
438420345,304235519
438420345,172178424
438420345,484279554
438420345,391811172
438420345,464153587
438420345,271629983
438420345,166399686
438420345,212048882
438420345,260612512
438420345,62711372
438420345,400743836
438420345,103633469
438420345,335538143
438420345,71403309
438420345,476948841
438420345,173823501
438420345,222984092
438420345,342208377
438420345,202243852
438420345,211722244
438420345,41526020
438420345,440828967
438420345,265416066
438420345,294989206
438420345,180458047
438420345,89039638
438420345,93043195
438420345,31461440
438420345,381441543
438420345,350478963
438420345,259654139
438420345,389124421
438420345,119882005
438420345,195330371
438420345,101210426
438420345,171863387
438420345,347692074
438420345,343797815
438420345,443721997
438420345,44963270
438420345,429487999
438420345,169064464
438420345,99655072
438420345,237259824
438420345,198441832
438420345,261622842
438420345,471474609
438420345,284052417
438420345,293517796
438420345,495381209
438420345,173639612
438420345,92358183
438420345,325487116
438420345,395288178
438420345,262281826
438420345,133324375
438420345,57162737
438420345,84340089
438420345,463108175
438420345,476098720
438420345,451934787
438420345,314065137
438420345,319440429
438420345,124454566
438420345,381200781
438420345,78348741
438420345,485114361
438420345,397497329
438420345,17588499
438420345,326624004
438420345,453221546
438420345,349509794
438420345,471221740
438420345,17099695
438420345,378007206
438420345,107828650
438420345,371319185
438420345,457318335
438420345,368371620
438420345,75155317
438420345,169331066
438420345,114775026
438420345,259093960
438420345,109825589
438420345,126886338
438420345,21470005
438420345,453553878
438420345,288556790
438420345,413011771
438420345,159580744
438420345,396382729
438420345,434538549
438420345,84089902
438420345,242167813
438420345,425045673
438420345,13919533
438420345,182369324
438420345,18813934
438420345,23984538
438420345,278659869
438420345,189744140
438420345,492438810
438420345,153142537
438420345,473811136
438420345,317914945
438420345,401077991
438420345,89102222
438420345,79866985
438420345,211067637
438420345,285801766
438420345,70213451
438420345,225206838
438420345,355349509
438420345,363014111
438420345,253838650
438420345,298009552
438420345,320382518
438420345,7593763
438420345,315154962
438420345,333313187
438420345,202519254
438420345,263442675
438420345,498878693
438420345,492485968
438420345,106241603
438420345,72016915
438420345,63737031
438420345,203776094
438420345,266369011
438420345,90224697
438420345,363142558
438420345,168023347
438420345,79210668
438420345,169344136
438420345,155084783
438420345,430580377
438420345,101371100
438420345,214495372
438420345,477126854
438420345,378842032
438420345,155585698
438420345,72690043
438420345,163379079
438420345,433618563
438420345,63584396
438420345,491484384
438420345,272284832
438420345,85599700
438420345,151663358
438420345,9615374
438420345,148284857
438420345,404032566
438420345,375678101
438420345,321649943
438420345,325897104
438420345,306333334
438420345,261169553
438420345,289376301
438420345,255251938
438420345,488434137
438420345,445037360
438420345,152202111
438420345,186511071
438420345,357111026
