reference_id,paper_id
264408155,472306210
264408155,220480370
264408155,442122531
264408155,419880913
264408155,20444621
264408155,280952265
264408155,313668440
264408155,109448411
264408155,24436350
264408155,483935489
264408155,4653401
264408155,172104703
264408155,460049766
264408155,317842468
264408155,474033064
264408155,324350627
264408155,53360515
264408155,193848685
264408155,351851424
264408155,134112205
264408155,8282243
264408155,421236202
264408155,234659842
264408155,81460901
264408155,112432491
264408155,21091501
264408155,483505196
264408155,7600599
264408155,140107014
264408155,145168368
264408155,160231529
264408155,490181147
264408155,201683247
264408155,65440026
264408155,354936583
264408155,478487564
264408155,488036186
264408155,311120070
264408155,95735770
264408155,131017789
264408155,95507464
264408155,8398513
264408155,17604222
264408155,390254989
264408155,389073672
264408155,74890473
264408155,402533071
264408155,226863546
264408155,53272090
264408155,409949470
264408155,187671517
264408155,151703766
264408155,43811216
264408155,257064157
264408155,442988339
264408155,292918805
264408155,121663120
264408155,253032332
264408155,98380759
264408155,445161884
264408155,495154850
264408155,164108620
264408155,468462266
264408155,87045675
264408155,95063206
264408155,113089171
264408155,362439481
264408155,107278280
264408155,316753369
264408155,339709764
264408155,56328269
264408155,492219644
264408155,256311646
264408155,130038082
264408155,264992988
264408155,419833001
264408155,208354038
264408155,272959536
264408155,291660752
264408155,187636131
264408155,150569454
264408155,425004286
264408155,396565788
264408155,13404960
264408155,295075880
264408155,430764815
264408155,466462207
264408155,176656449
264408155,436587981
264408155,43599161
264408155,398296507
264408155,240990462
264408155,128607364
264408155,379895099
264408155,470936756
264408155,226667922
264408155,218607545
264408155,86925314
264408155,387894604
264408155,263721511
264408155,164218738
264408155,194379256
264408155,313881293
264408155,320524752
264408155,80079174
264408155,48475494
264408155,361024523
264408155,95698093
264408155,455356527
264408155,448794877
264408155,157267352
264408155,86267687
264408155,127939690
264408155,22566536
264408155,325426133
264408155,449866380
264408155,243730866
264408155,256770690
264408155,378679817
264408155,204613722
264408155,494220126
264408155,477329740
264408155,197247878
264408155,361800301
264408155,109516112
264408155,466720327
264408155,210527800
264408155,328216847
264408155,21419897
